,index,Size_Class,Curb_Wgt,ABS,Airbag_D,SSF,Drive,TireSize,StabilityControl,BrakeAssist,TractionControl,AdjUpperBeltFront,AdjUpperBeltRear,Pretensioner,IntegratedSeat,RearCtrLapShldrBelt,AdvanceAirbagFeature,SideAirbag,HeadAirbag,HeadAirbagRollover,RearSeatHeadRestraint,DynamicHeadRestraint,Roll_Stability,SafetyPowerWindows,WheelsDriven,DrStar_Num,PaStar_Num,DrSSTar_Num,PaSStar_Num
248,2259,Sport Utility Vehicle,4396.0,False,False,1.15,RWD,30.606299212598426,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD,3,3,4,4
249,2260,Pickup,3606.0,False,False,1.28,RWD,26.8503937007874,False,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
250,2262,Heavy Passenger Car,3725.0,False,False,1.43,FWD,27.15748031496063,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
251,2268,Sport Utility Vehicle,4456.0,False,False,1.27,FWD,29.5748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
252,2271,Sport Utility Vehicle,4706.0,False,False,1.23,FWD,31.04724409448819,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
253,2277,Heavy Passenger Car,3725.0,False,False,1.43,FWD,27.15748031496063,False,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
254,2278,Sport Utility Vehicle,4111.0,False,False,1.29,FWD,28.003937007874015,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
255,2282,Compact Passenger Car,2904.0,False,False,1.38,FWD,24.618110236220474,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,3,3,3
256,2296,Medium Passenger Car,3258.0,False,False,1.36,FWD,25.32677165354331,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,3,3,4,3
257,2302,Sport Utility Vehicle,4354.0,False,False,1.24,FWD,28.952755905511815,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,AWD/FWD,4,4,4,4
258,2304,Compact Passenger Car,2749.0,False,False,1.43,FWD,24.87795275590551,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,3,4
259,2305,Compact Passenger Car,2640.0,False,False,1.44,FWD,24.87795275590551,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,3,4
260,2306,Compact Passenger Car,2749.0,False,False,1.43,FWD,24.980314960629922,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,3,4
261,2307,Pickup,4044.0,False,False,1.2,2WD,27.106299212598426,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,3,4
262,2309,Compact Passenger Car,2806.0,False,False,1.27,RWD,25.46456692913386,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,3,2,3
263,2312,Medium Passenger Car,3410.0,False,False,1.43,FWD,26.15748031496063,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD,3,4,2,2
264,2313,Medium Passenger Car,3410.0,False,False,1.43,FWD,26.15748031496063,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD,3,4,2,2
265,2314,Medium Passenger Car,3499.0,False,False,1.43,FWD,25.858267716535433,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD,3,3,4,3
266,2315,Medium Passenger Car,3499.0,False,False,1.43,FWD,25.858267716535433,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD,3,3,4,3
267,2317,Van,4332.0,False,False,1.28,FWD,26.62992125984252,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,4
268,2320,Sport Utility Vehicle,4024.0,False,False,1.21,FWD,28.02755905511811,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
269,2321,Medium Passenger Car,3000.0,False,False,1.32,FWD,25.68503937007874,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,3,3,4,3
270,2323,Sport Utility Vehicle,4396.0,False,False,1.15,RWD,30.606299212598426,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,3,3,4,4
271,2324,Heavy Passenger Car,3529.0,False,False,1.4,FWD,26.311023622047244,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
272,2325,Medium Passenger Car,3214.0,False,False,1.42,FWD,26.15748031496063,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
273,2326,Medium Passenger Car,3214.0,False,False,1.4168,FWD,26.15748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
274,2327,Compact Passenger Car,2597.0,False,False,1.34,FWD,24.468503937007874,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,3
275,2328,Sport Utility Vehicle,4258.0,False,False,1.11,RWD,31.606299212598426,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,3,4,4
276,2330,Medium Passenger Car,3430.0,False,False,1.46,FWD,25.858267716535433,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,FWD,4,3,4,4
277,2332,Light Passenger Car,2459.0,False,False,1.32,FWD,22.740157480314963,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,3
278,2339,Sport Utility Vehicle,4479.0,False,False,1.3,FWD,29.02755905511811,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
279,2340,Heavy Passenger Car,3710.0,False,False,1.41,RWD,28.003937007874015,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,3,4
280,2341,Van,4273.0,False,False,1.23,FWD,27.003937007874015,False,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,FWD,4,4,3,4
281,2342,Sport Utility Vehicle,3710.0,False,False,1.41,RWD,28.003937007874015,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,3,4
282,2343,Heavy Passenger Car,3710.0,False,False,1.41,RWD,28.003937007874015,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,3,4
283,2344,Sport Utility Vehicle,4153.0,False,False,1.12,RWD,28.69685039370079,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/4WD,4,3,4,4
284,2345,Sport Utility Vehicle,4150.0,False,False,1.17,RWD,29.02755905511811,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,RWD/4WD,4,4,4,4
285,2365,Pickup,4485.0,False,False,1.16,RWD,30.606299212598426,False,True,False,True,False,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,3,3,4,4
286,2374,Sport Utility Vehicle,3876.0,False,False,1.2,FWD,27.311023622047244,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/4WD,3,4,4,4
287,2375,Sport Utility Vehicle,4322.0,False,False,1.25,FWD,29.5748031496063,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,3,4,4
288,2378,Medium Passenger Car,3499.0,False,False,1.43,FWD,25.858267716535433,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD,3,3,4,3
289,2392,Medium Passenger Car,3433.0,False,False,1.44,FWD,26.744094488188978,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,2,3
290,2400,Heavy Passenger Car,3774.0,False,False,1.38,FWD,27.003937007874015,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,FWD,3,4,4,4
291,2401,Compact Passenger Car,2829.0,False,False,1.43,FWD,25.07086614173228,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,2,2
292,2402,Medium Passenger Car,3056.0,False,False,1.46,FWD,25.68503937007874,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD/AWD,4,4,3,3
293,2403,Medium Passenger Car,3056.0,False,False,1.41,FWD,25.46456692913386,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,3
294,2404,Medium Passenger Car,3056.0,False,False,1.46,FWD,25.68503937007874,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,3
295,2405,Medium Passenger Car,3056.0,False,False,1.46,FWD,25.68503937007874,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD/AWD,4,4,3,3
296,2406,Heavy Passenger Car,3725.0,False,False,1.43,FWD,27.15748031496063,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
297,2407,Sport Utility Vehicle,4111.0,False,False,1.29,FWD,28.003937007874015,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
298,2416,Compact Passenger Car,2824.0,False,False,1.41,FWD,24.87795275590551,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,FWD,3,4,2,3
299,2421,Sport Utility Vehicle,3876.0,False,False,1.2,FWD,27.311023622047244,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/4WD,3,3,4,4
300,2427,Sport Utility Vehicle,5276.0,False,False,1.12,RWD,31.606299212598426,True,False,False,True,True,False,True,True,True,True,True,False,True,False,True,False,RWD,4,4,4,4
301,2428,Sport Utility Vehicle,5276.0,False,False,1.12,RWD,31.606299212598426,True,False,False,True,True,False,True,True,True,True,True,False,True,False,True,False,RWD,4,4,4,4
302,2429,Sport Utility Vehicle,5276.0,False,False,1.12,RWD,31.606299212598426,True,False,False,True,True,False,True,True,True,True,True,False,True,False,True,False,AWD,4,4,4,4
303,2430,Sport Utility Vehicle,5756.0,False,False,1.13,RWD,31.606299212598426,True,False,False,True,True,False,True,True,True,True,True,False,True,False,True,False,AWD,4,4,4,4
304,2440,Heavy Passenger Car,4157.0,False,False,1.51,RWD,26.62992125984252,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,RWD,4,4,4,4
305,2441,Medium Passenger Car,3248.0,False,False,1.36,FWD,24.87795275590551,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,4
306,2442,Medium Passenger Car,3248.0,False,False,1.36,FWD,24.87795275590551,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,4
307,2443,Compact Passenger Car,2562.0,False,False,1.37,FWD,23.468503937007874,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,4,3,2
308,2444,Compact Passenger Car,2890.0,False,False,1.32,FWD,24.07086614173228,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,3
309,2445,Medium Passenger Car,3252.0,False,False,1.4,FWD,25.46456692913386,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
310,2447,Sport Utility Vehicle,2878.0,False,False,1.17,FWD,27.003937007874015,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
311,2448,Compact Passenger Car,2966.0,False,False,1.38,FWD,24.87795275590551,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,3
312,2449,Compact Passenger Car,2522.0,False,False,1.35,FWD,23.44488188976378,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,2
313,2450,Compact Passenger Car,2878.0,False,False,1.42,FWD,24.980314960629922,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,3
314,2452,Sport Utility Vehicle,3606.0,False,False,1.19,RWD,28.515748031496063,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,3,3,4,4
315,2453,Compact Passenger Car,2801.0,False,False,1.38,FWD,23.44488188976378,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,3,3
316,2454,Compact Passenger Car,2801.0,False,False,1.38,FWD,23.44488188976378,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,3,3
317,2463,Sport Utility Vehicle,3486.0,False,False,1.22,FWD,28.515748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,AWD/FWD,4,4,4,4
318,2479,Compact Passenger Car,2522.0,False,False,1.35,FWD,23.44488188976378,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,2
319,2480,Compact Passenger Car,2878.0,False,False,1.42,FWD,24.980314960629922,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,3,3
320,2481,Medium Passenger Car,3414.0,False,False,1.44,FWD,26.744094488188978,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,2,3
321,2483,Medium Passenger Car,3488.0,False,False,1.42,FWD,26.681102362204726,False,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,3,3,3
322,2484,Sport Utility Vehicle,4006.0,False,False,1.25,FWD,30.02755905511811,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,False,FWD/AWD,4,4,4,4
323,2485,Sport Utility Vehicle,4708.0,False,False,1.13,RWD,30.468503937007874,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,3,3,4,4
324,2487,Sport Utility Vehicle,5750.0,False,False,1.14,RWD,31.606299212598426,True,False,False,True,True,False,False,True,True,True,True,False,True,False,True,False,AWD,4,4,4,4
325,2488,Heavy Passenger Car,3552.0,False,False,1.38,FWD,26.858267716535433,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
326,2493,Heavy Passenger Car,3618.0,False,False,1.41,FWD,26.311023622047244,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,3
327,2495,Medium Passenger Car,3441.0,False,False,1.42,FWD,26.15748031496063,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,4,4,4
328,2496,Heavy Passenger Car,3558.0,False,False,1.44,FWD,25.32677165354331,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,4
329,2497,Medium Passenger Car,3305.0,False,False,1.37,FWD,25.46456692913386,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,3
330,2498,Sport Utility Vehicle,3364.0,False,False,1.18,FWD,27.003937007874015,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
331,2499,Sport Utility Vehicle,4320.0,False,False,1.23,FWD,29.5748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
332,2500,Van,4566.0,False,False,1.31,FWD,28.401574803149607,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
333,2501,Sport Utility Vehicle,3994.0,False,False,1.22,FWD,29.10236220472441,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
334,2502,Compact Passenger Car,2562.0,False,False,1.37,FWD,23.468503937007874,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,4,3,2
335,2505,Medium Passenger Car,3252.0,False,False,1.4,FWD,25.46456692913386,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
336,2506,Medium Passenger Car,3461.0,False,False,1.32,FWD,25.68503937007874,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,3
337,2507,Pickup,5152.0,False,False,1.19,RWD,30.503937007874015,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
338,2509,Pickup,5152.0,False,False,1.19,RWD,30.503937007874015,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
339,2510,Sport Utility Vehicle,4706.0,False,False,1.23,FWD,31.04724409448819,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
340,2513,Compact Passenger Car,2896.0,False,False,1.36,FWD,25.618110236220474,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,3,4,3
341,2514,Sport Utility Vehicle,3788.0,False,False,1.19,FWD,27.744094488188978,True,False,True,True,True,False,True,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
342,2515,Compact Passenger Car,2704.0,False,False,1.3,FWD,24.468503937007874,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,3,3,4,4
343,2516,Van,4566.0,False,False,1.31,FWD,28.401574803149607,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
344,2517,Sport Utility Vehicle,5276.0,False,False,1.12,RWD,31.606299212598426,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,False,RWD,4,4,4,4
345,2518,Sport Utility Vehicle,5276.0,False,False,1.12,RWD,31.606299212598426,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,False,RWD,4,4,4,4
346,2519,Sport Utility Vehicle,4646.0,False,False,1.17,RWD,29.503937007874015,True,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,RWD/AWD,2,3,4,4
347,2520,Van,4342.0,False,False,1.17,FWD,27.62992125984252,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,4
348,2521,Sport Utility Vehicle,4706.0,False,False,1.23,FWD,31.04724409448819,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
349,2523,Pickup,4044.0,False,False,1.2,2WD,27.106299212598426,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,3,4
350,2524,Sport Utility Vehicle,4646.0,False,False,1.17,RWD,29.503937007874015,True,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,2,3,4,4
351,2525,Sport Utility Vehicle,4646.0,False,False,1.17,RWD,29.503937007874015,True,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,2,3,4,4
352,2526,Sport Utility Vehicle,4646.0,False,False,1.17,RWD,29.503937007874015,True,False,False,False,True,False,True,True,True,True,True,False,True,False,False,False,RWD/4WD,2,3,4,4
353,2528,Compact Passenger Car,2806.0,False,False,1.27,FWD,25.46456692913386,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,3,4,3
354,2529,Compact Passenger Car,2806.0,False,False,1.27,RWD,25.46456692913386,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,3,4,3
355,2530,Sport Utility Vehicle,3106.0,False,False,1.3,FWD,24.87795275590551,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,4
356,2531,Compact Passenger Car,2890.0,False,False,1.32,FWD,24.07086614173228,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,3
357,2532,Van,4566.0,False,False,1.31,FWD,28.401574803149607,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
358,2533,Medium Passenger Car,3336.0,False,False,1.44,FWD,25.858267716535433,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
359,2534,Van,4566.0,False,False,1.31,FWD,28.401574803149607,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
360,2535,Compact Passenger Car,2890.0,False,False,1.32,FWD,24.07086614173228,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,3
361,2536,Compact Passenger Car,2890.0,False,False,1.32,FWD,24.07086614173228,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,3,3
362,2537,Heavy Passenger Car,4022.0,False,False,1.45,RWD,26.251968503937007,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,3,3,3,4
363,2538,Compact Passenger Car,2896.0,False,False,1.36,FWD,25.618110236220474,False,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,3,4,3
364,2539,Medium Passenger Car,3441.0,False,False,1.42,FWD,26.15748031496063,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,4,4,4
365,2540,Medium Passenger Car,3198.0,False,False,1.43,FWD,26.15748031496063,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,3
366,2541,Van,4284.0,False,False,1.36,FWD,27.515748031496063,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,4
367,2546,Heavy Passenger Car,3562.0,False,False,1.39,FWD,26.62992125984252,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,4,3
368,2554,Compact Passenger Car,2551.0,False,False,1.32,FWD,22.740157480314963,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,3,3,2
369,2555,Sport Utility Vehicle,3980.0,False,False,1.21,FWD,28.02755905511811,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,3,4,3,4
370,2584,Compact Passenger Car,2824.0,False,False,1.41,FWD,24.87795275590551,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,FWD,3,4,2,3
371,2587,Compact Passenger Car,2801.0,False,False,1.38,FWD,23.44488188976378,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,3,3
372,2590,Sport Utility Vehicle,4079.0,False,False,1.21,FWD,28.401574803149607,True,True,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
373,2593,Sport Utility Vehicle,3486.0,False,False,1.22,FWD,28.515748031496063,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,AWD/FWD,4,4,4,4
374,2594,Sport Utility Vehicle,3446.0,False,False,1.15,FWD,27.8503937007874,True,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,AWD/FWD,4,4,4,4
375,2596,Compact Passenger Car,2749.0,False,False,1.43,FWD,24.980314960629922,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,3,4
376,2598,Compact Passenger Car,2553.0,False,False,1.32,FWD,23.44488188976378,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,2
377,2608,Medium Passenger Car,3336.0,False,False,1.44,FWD,25.858267716535433,True,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
378,2609,Compact Passenger Car,2824.0,False,False,1.4,FWD,24.212598425196852,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,3,4,2,4
379,2610,Compact Passenger Car,2824.0,False,False,1.41,FWD,24.87795275590551,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,FWD,3,4,3,3
380,2612,Pickup,4044.0,False,False,1.2,2WD,27.106299212598426,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,3,4
381,2613,Sport Utility Vehicle,3815.0,False,False,1.2,FWD,28.02755905511811,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
382,2618,Sport Utility Vehicle,3162.0,False,False,1.29,FWD,25.311023622047244,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD,4,4,4,4
383,2619,Heavy Passenger Car,3562.0,False,False,1.39,FWD,26.62992125984252,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,4,3
384,2621,Pickup,5381.0,False,False,1.19,RWD,30.503937007874015,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
385,2622,Pickup,5152.0,False,False,1.19,RWD,30.503937007874015,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
386,2624,Sport Utility Vehicle,5756.0,False,True,1.13,RWD,31.606299212598426,True,False,True,True,True,False,True,True,True,True,True,False,True,False,False,False,RWD,4,4,4,4
387,2626,Medium Passenger Car,3248.0,False,False,1.36,FWD,24.87795275590551,False,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,4
388,2627,Medium Passenger Car,3248.0,False,False,1.36,FWD,24.87795275590551,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,4,4
389,2631,Compact Passenger Car,2801.0,False,False,1.38,FWD,23.44488188976378,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,FWD,3,3,3,3
390,2632,Sport Utility Vehicle,4343.0,False,False,1.25,RWD,30.51968503937008,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,RWD/AWD,4,4,4,4
391,2635,Sport Utility Vehicle,3917.0,False,False,1.28,FWD,29.10236220472441,True,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD/AWD,4,4,4,4
392,2637,Compact Passenger Car,2829.0,False,False,1.43,FWD,25.07086614173228,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,FWD,3,3,2,2
393,2638,Medium Passenger Car,3056.0,False,False,1.46,FWD,25.68503937007874,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,3,3
394,2641,Pickup,5381.0,False,False,1.19,RWD,30.503937007874015,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
395,2642,Pickup,5152.0,False,False,1.19,RWD,30.503937007874015,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,RWD/AWD,4,4,4,4
396,2643,Sport Utility Vehicle,5276.0,False,False,1.12,RWD,31.606299212598426,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,False,RWD,4,4,4,4
397,2644,Sport Utility Vehicle,5276.0,False,False,1.12,RWD,31.606299212598426,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,False,RWD,4,4,4,4
398,2645,Sport Utility Vehicle,5756.0,False,False,1.13,RWD,31.606299212598426,True,False,True,True,True,False,True,True,True,True,True,False,True,False,False,False,RWD,4,4,4,4
399,2647,Compact Passenger Car,2824.0,False,False,1.41,FWD,24.87795275590551,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,FWD,3,4,3,3
400,2648,Medium Passenger Car,3430.0,False,False,1.46,FWD,25.858267716535433,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,FWD,4,3,4,4
401,2649,Medium Passenger Car,3258.0,False,False,1.36,FWD,25.32677165354331,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,3,3,4,3
402,2651,Heavy Passenger Car,3526.0,False,False,1.37,FWD,25.311023622047244,True,False,True,True,True,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,3
403,2652,Heavy Passenger Car,3526.0,False,False,1.33,FWD,25.32677165354331,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False,FWD,4,4,4,3
404,2654,Heavy Passenger Car,3552.0,False,False,1.38,FWD,26.858267716535433,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,4,4
405,2655,Heavy Passenger Car,3552.0,False,False,1.38,FWD,26.15748031496063,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,FWD,4,4,4,4
406,2656,Sport Utility Vehicle,4706.0,False,False,1.23,FWD,31.04724409448819,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,FWD/AWD,4,4,4,4
407,2658,Compact Passenger Car,2824.0,False,False,1.41,FWD,24.87795275590551,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,FWD,3,4,3,3
